array,camera,site,buff_dist,buffer_area,harvest_area,well_bitumen,well_oil,pipeline,well_other,clearing_wellpad_unconfirmed,clearing_unknown,well_aband,misc_oil_gas_facility,urban_residence,country_residence,conventional_seismic,trail,harvest_area_white_zone,rough_pasture,well_gas,well_cased,vegetated_edge_roads,road_gravel_1l,road_gravel_2l,road_unimproved,truck_trail,road_unclassified,road_paved_undiv_2l,borrowpits,borrowpit_dry,borrowpit_wet,sump,low_impact_seismic,oil_gas_plant,grvl_sand_pit,transmission_line,surrounding_veg,camp_industrial,vegetated_edge_railways,facility_unknown,lagoon,runway,facility_other,open_pit_mine,ris_transmission_line,ris_clearing_unknown,ris_facility_unknown,ris_facility_operations,ris_plant,urban_industrial,ris_oilsands_rms,ris_reclaimed_permanent,mines_oilsands,ris_soil_salvaged,ris_waste,ris_drainage,ris_road,airp_runway,ris_borrowpits,tame_pasture,ris_tailing_pond,ris_reclaimed_temp,road_winter,recreation,greenspace,well_cleared_not_confirmed,ris_reclaimed_certified,ris_soil_replaced,ris_mines_oilsands,ris_windrow,tailing_pond,ris_overburden_dump,canal,rlwy_mlt_track,road_paved_2l,road_unpaved_2l,road_paved_3l,road_paved_div,campground,reservoir,road_paved_1l,cultivation_abandoned,rlwy_sgl_track,crop,rural_residence,road_paved_undiv_1l,residence_clearing,golfcourse,landfill,transfer_station,well_cleared_not_drilled,well_unknown,ris_camp_industrial,ris_utilities,ris_reclaim_ready,ris_airp_runway,dugout,ris_tank_farm,mill,mines_pitlake,rlwy_dbl_track,road_paved_4l,interchange_ramp,road_paved_5l,lc_class20,lc_class32,lc_class33,lc_class34,lc_class50,lc_class110,lc_class120,lc_class210,lc_class220,lc_class230
LU09,68,LU09_68,2750,23747440.1452358,0.04362116791692401,0.00624029813314077,0,0.023021691128924705,3.4590895346862705e-4,0,0,0.00247921495549851,0,0,0,0.003368771093903301,1.11306431246715e-4,0,0,0,0,0.0055053473827072685,0.00521940965809961,0,3.4845903517986387e-4,2.854585358666542e-5,0,0,0,0.00145094009649233,0.00149382187879473,0.0102941406899003,0.00121204568028934,4.76431592708275e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09077362265048992,0,0,0.0403424626212308,0.18558261442340898,0.07974284507845691,0,0.50036431083518,0.023970899449238397,0.07922324648820105
LU09,72,LU09_72,2750,23747440.145235397,0.019643136664304502,0,0,0.0034225574250058904,0,0,0,0.00130340678366125,0,0,0,0.00800460346584488,3.10923763273096e-4,0,0,0.00192806458628931,1.6100004604126602e-4,0.010989966766278501,0.00134880863780478,0.0032865544515850906,5.019569327059239e-4,8.432055074571584e-5,0,0,0.0020437528634424103,0.00249071236391627,0.0013795903142530396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236168801672191,0.03695308940715,0.10376932614798501,0.0444881173189306,0,0.5807800652611519,0.1112686155508,0.12037909689122499
LU09,73,LU09_73,2750,23747440.1452358,0,0.00641442031263199,0,0.0113652661957173,0,0,2.6096493433023696e-4,0.0053997939895578505,0,0,0,0.008582559956599671,6.602879462184453e-5,0,0,0,5.81116117047176e-4,0.00549697674906406,0.0034885129230393303,0,1.9996204599156302e-4,0,0,0,1.9451952662532601e-4,8.045207076327118e-4,0.0028947532509246503,0.00381191236456473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125002037009904,0,0.006048107585499331,0.029306375365624304,0.21362344127207503,0.04921289102694031,0,0.555782956790055,0.0643653483645911,0.08041085964543129
LU09,75,LU09_75,2750,23747440.1452352,0,0.008993043236837951,0,0.0320977665454742,8.68926393087345e-4,0,4.5040187665184e-4,0.0038102099068524097,5.27319423623232e-4,0,0,0.0037674455439318105,3.5324267191817293e-4,0,0,0,0.0013653750206026897,0.0069356856891072995,0.00414593700902045,0.00440594519293695,1.0284594247553901e-4,1.6205407920589307e-5,0,0,3.2443643236758287e-4,3.2074474336421597e-4,0.0024739507542223204,0.008185191130027608,3.2294359734748204e-4,0,0,0,0,0,0,5.444401568752763e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510985194674899,0,0,0.06432973211132119,0.17605270229451697,0.102387280133332,0,0.4884979645708521,0.0531607727562039,0.06447302817415519
LU09,76,LU09_76,2750,23747440.1452362,0,0.009161735156747099,0,0.040241436137679894,0.00155076982715782,0,4.7025180286081e-4,0.00210072074067469,1.15083960845948e-4,0,0,0.0021216044095610405,1.2409994872200703e-4,0,0,0,0.0012471257679710604,0.00727141265776585,0.00404016128630926,0.005072579315468849,1.6903393296143198e-4,8.385400089580597e-5,0,0,0,0.0024778920419728204,0.0033357979612570698,0.00491599642527882,1.575486975239171e-5,0,0,0,0,0,0,5.444401568752533e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08905866252630618,0,0.0017990384821332398,0.0722485728653921,0.142042974054503,0.0943012959685411,0,0.4280877723656951,0.0597243850405636,0.112737298717908
LU09,77,LU09_77,2750,23747440.1452361,0,0.00844034288406334,0,0.0325617298530812,0.0016734832017083698,3.69885829117028e-4,2.80814860539222e-4,0.0010302615475435298,0,0,0,0.0025637692278505002,1.1763921177397099e-4,0,0,0,0,0.00728727846213925,0.005404577780099188,0.0014378497968250002,2.57909521762059e-4,6.764859297521773e-5,0,0,0,0.0024964731269352097,0.00245312000529744,0.0092992722858475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16449450802427001,0,0.0027837402312744304,0.0598207525915243,0.0978349539094315,0.05091221125174601,0,0.40055681189842207,0.0875803642447105,0.13601665667266602
LU09,79,LU09_79,2750,23747440.145235498,0.021551638579825602,0,0,0.00514731629932213,0,0,1.47431702936015e-4,7.959798252791569e-4,0,0,0,0.00569544662506213,4.6817077273265426e-5,0,0,0.00260154428348778,0,0.011094121091577498,5.351760364329239e-4,0.00353910530341331,6.237648504869029e-4,1.0374424034497202e-4,0,0,2.975083087003481e-4,0.004388940776988799,0.0013952430167210798,0,0,0,0,0,0,0,0,0,0.015995967080146802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11202395674207101,0,0.0023616880167219,0.0365763261542117,0.10436440317518401,0.07856964561222642,0,0.44345017648365104,0.13893915184055702,0.0837146516737567
LU09,80,LU09_80,2750,23747440.145235397,0.0105175024675008,0,0,0.0029104259921931396,0,0,1.4743170293601601e-4,7.95786721109387e-4,0,0,0,0.006605355179658419,0,0,0,0.00179772157325258,0,0.0107239655545387,4.1502830317897e-4,0.0034174432385350906,3.5405473502645596e-4,8.432055074571584e-5,0,0,3.8527993887869195e-4,0.003088579194340361,7.02776010615403e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021073130215235502,0,0.00236168801672191,0.028824886159747997,0.10885611929997199,0.0369135660792993,0,0.572029993402231,0.114641738342351,0.11529887802626201
LU09,81,LU09_81,2750,23747440.1452358,0,0.007090645238448559,0,0.0161959078397474,8.002934409380721e-4,2.7341126527575204e-4,2.60964934330236e-4,0.005794996399857859,0,0,0,0.00682431831288046,4.09466593917933e-4,0,0,0,0.00136558956783331,0.00558771329597352,0.0034740987069881504,0.0012056157529088697,1.7668053010447404e-4,0,0,0,1.9451952662532601e-4,9.742922702285909e-4,0.00177784616658263,0.004566141891606172,0.00120051314243827,0,0,0,0,0,0,5.444401568752623e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229914873779799,0,0.004286866437323999,0.040523073499374,0.21672328859075404,0.08303433013353641,0,0.462225848541876,0.06116862067327201,0.109046485155678
LU09,82,LU09_82,2750,23747440.1452352,0,0.008647174175226879,0,0.0363805215394115,0.00317102473521881,2.7341126527576006e-4,8.323950841246939e-4,0.00386486502530877,1.15083960845953e-4,0,0,0.0035970807012326,6.457538916437479e-4,0,0,0,0.0018729134304541599,0.0070160714717536704,0.00399964359482525,0.004465952910092779,4.5849421179553705e-4,1.6205407920589307e-5,0,0,1.9451952662533103e-4,0.00258119644212713,0.0025115329987180795,0.004485304053454701,0.0022693754827229503,0,0,0,0,0,0,5.444401568752772e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399825512598399,0,0.00150600779005474,0.06560050602701281,0.12949385276028802,0.121462141392447,0,0.46817019620710304,0.04765571423117971,0.12612903069759002
LU09,85,LU09_85,2750,23747440.1452352,0.0210201301017984,0,0,0.00606486921987387,0,0,2.1109815659016402e-4,3.43228423449387e-4,0,0,0,0.006690365196826609,4.6817077273266124e-5,0,0,0.0026124102382662196,0,0.011484484239924599,4.62644740792674e-4,0.00354458070905501,6.753847833818669e-4,3.5755981580776094e-4,0,0,3.8998036669119797e-4,0.00572820072840051,0.00207383475002117,0,0,0,0,0,0,0,0,0,0.026199703542495397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111344487333691,0,0,0.0365266089224491,0.0716986908771639,0.08113112567527332,0,0.3915134673506461,0.22633028910931002,0.081455330340339
LU09,86,LU09_86,2750,23747440.1452353,0,0.007158836031449051,0,0.0178832839750573,0.00317383414493993,2.7341126527575805e-4,0.00122688216266512,0.0042074460672223,0,0,0,0.0060377661121217095,5.79597737073683e-4,0,0,0,0.0012230474800155999,0.006112659012268469,0.005021843180448799,0,5.402185920457e-4,0,0,0,0,1.5772539445648896e-4,0.0016142929786572499,0.0017194976650607699,0.0034164644692907106,0,0,0,0,0,0,1.3079618760978e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264395048089614,0,0.00886822455185954,0.03959714818490511,0.22191241751510604,0.118299115046377,0,0.33695482055188397,0.0410533353935943,0.20687543433272304
LU09,87,LU09_87,2750,23747440.1452351,0.0022847144718573706,0.00850760848018084,0,0.0375916494470285,0.0118639669467485,3.69885829117044e-4,0.00811032572409677,0.00182972876769917,0,0,0,0.00212937991958266,4.85548946031752e-4,0,0,0,0.00113780056349022,0.010435628410440899,0.00572812050436126,0.0030252322688954694,5.259574817143341e-4,6.764859297522053e-5,0,0,0,0.0022604516987629205,0.00263474472393298,0.00353672237839146,0,0.011899801502022701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07981121260093368,0,0.015395931353118,0.07662495608385522,0.09938008441960539,0.08146963579430529,0,0.368111341582082,0.08646471447131233,0.19274212317279305
LU09,90,LU09_90,2750,23747440.1452367,0,0.005868695424342241,0,0.020913207645811997,0.0017851729872923802,0,0,0.0025051480746201104,0.0031251337039792495,0,0,0.007881249853915391,9.505833434908077e-5,0,0,0,0,0.005145944281307809,0.004406040794458779,0,6.09809174890153e-4,0,0,0,0,1.16744644293533e-4,0.00250838495104683,7.987727262919789e-4,1.0433786832482502e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839560876480273,0,0.00197565424222463,0.03355376319046671,0.32520002518940305,0.123248556992923,0,0.42004888827032005,0.010030511259239101,0.0775469908521206
LU09,93,LU09_93,2750,23747440.1452364,0.013859658592256702,0,0,0.0064671404542051706,0,0,0.0019952151882298604,6.847945739155209e-4,0,0,0,0.007354875462821229,4.681707727326373e-5,0,0,0.0017101031353835303,0,0.010968746106828,0,0.0034021260501577192,0.0012516562878875299,3.5755981580774294e-4,0,0,3.8998036669117797e-4,0.00415170035190102,0.0023304492001761,0,0,0,0,0,0,0,0,0,0.012407629874222401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688903312481075,0,0,0.0356166127962991,0.03383337315004101,0.0818827155134215,0,0.341916434338085,0.29584651006816304,0.14201402280347603
LU09,94,LU09_94,2750,23747440.145235,0,0,0,0.002367705516863101,0,0,8.04920079411984e-4,6.847945739155589e-4,0,0,0,0.0103220508753959,1.36412696425918e-4,0,0,5.23901083788858e-4,0,0.010532363355459902,0,0.0033367650599933803,5.886400433940508e-4,1.6917179997378792e-4,0,0,3.899803666911999e-4,0.003477262179362321,0.00149688464198078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171129203079057,0,0,0.026063256824955208,0.05595612109674081,0.0342470006196215,0,0.3875050285101889,0.34637870247988406,0.13273696938440102
LU09,96,LU09_96,2750,23747440.145235,0,0.00578084359777616,0,0.015524616258592498,0.0038565395800028005,2.7341126527576207e-4,0.00122688216266514,0.0034455021812735804,0,0,0,0.007825642047205268,3.73282187917409e-4,0,0,0,0.0017029479023174204,0.00496462694164857,0.003999284671975471,0,5.40218592045708e-4,0,0,0,0,0,0.00237765594192842,0.0015502447799141997,0.0033830665046073204,0,0,0,0,0,0,1.30796187609782e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027835132797893207,0,0.0031690801484907595,0.032673510523842514,0.22245503234750702,0.0768580219269082,0,0.3921006678984521,0.028703721390788098,0.24125645311590804
LU09,98,LU09_98,2750,23747440.1452359,0.023276608606671797,0.00945270391803969,0,0.027659051259781596,0.013217602781595702,0,0.0106164415061131,0.0027412284314572905,3.471208038982299e-4,0,0,0.00611423394708317,6.92038811883224e-4,0,0,0,0.0016782067613697296,0.009264826719202271,0.00633388241051701,0.0010242863604208602,0.0011450547582659502,0,0,0,0,3.7229926369374797e-4,0.0023776559419283303,0.00203986600656144,0.00251129474832397,0.0118998015020223,0,0,0,0,0,1.3079618760977702e-4,0,0,0,0.01127598708663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124960223423778,0,0.0191744860533305,0.0675074032701229,0.138255622401529,0.09627556384365933,0,0.4824476720544651,0.030410614962929506,0.153432616958345
LU09,27,LU09_27,2750,23747440.145235498,0,0.013307483465162702,0,0.0423056584670388,4.04729976287162e-4,5.149843965471518e-4,7.440425934745929e-4,0.00469245308377868,5.445649593234138e-4,0,0,0.005973201583019079,5.630818934631798e-4,0,0,0,0,0.007712382287995791,0.00370540913374215,0.00427151812741525,0.0011784029337899202,1.653082770772311e-5,0,0,0.00249813550975365,0,0.006604787927477661,0.0011481524338705802,0,0,0,0,0,0.0022938079715569696,0,0,0,0,0,0.0014731202646911803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05139788513599731,0,0.00283064623843965,0.08177620140743062,0.12966121739654,0.15442337348419005,0,0.3813225092170741,0.04476004165772889,0.15382812339456
LU14,3,LU14_3,2750,23747440.1452364,0,0,0,0,0,0,0,0.0018832595435176397,0,0,0,0.0012574953822319201,0.0013127908169862296,0,0,0,0,0.00800228202509188,0,0.00322682216695456,1.21931568918682e-4,0.002111504783546691,0,0,0,2.24968535294392e-4,0.00245769793697275,0.00120947938431088,0,0,0,0,0,6.41439882002487e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019661876465640802,0.0019202066938588398,0,0,0.6778152281268679,0.2841653873852521,0.0164373047755758
LU14,7,LU14_7,2750,23747440.145236302,0,0,0,0,0,0,0,0.00209425719437836,0,0,0,0.00177913112127755,0.0013650789791434398,0,0,0,0,0.00803527664420536,0,0.0032676828537832494,0,0.002581552365661161,0,0,0,1.4174305289476e-4,0,0.0029061712696875795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255382695975257,0.0247921459959108,0.00746349459671659,0,0.611305893959986,0.2718870878755891,0.05901310764654143
LU14,8,LU14_8,2750,23747440.1452362,0,0,0,0,0,0,0,0.0026950757656419495,0,0,0,0.00129131395759865,0.0013631887245959397,0,0,0,0,0.009421458784966967,0,0.0033538744080333005,0,0.0034169554149396405,0,0,0,2.31689196917565e-4,0,0.0012597189751538498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033955137846966604,0.00484683732940892,0.00438940474120052,0,0.622906176234462,0.26716309133860205,0.0667393506098043
LU14,9,LU14_9,2750,23747440.145235498,0,0,0,0,0,0,0,0.00293552744457879,0,0,0,0.0011407473392143204,0.0013691205315116,0,0,0,0,0.009281590819736703,0,0.003269164502563091,0,0.0033848266495181906,0,0,0,2.7547932182831397e-4,0,0.00246919835946481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03364593986753449,0.0038235693223641503,0.00438105778004377,0,0.6879727222316059,0.226009171354345,0.044167544035394295
LU14,100,LU14_100,2750,23747440.145235,0.0411649000892082,0,0,0,0,4.25956249302816e-4,0,9.168898800172691e-4,0,0,0,0.005126482247352111,3.2467011892526806e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8626797271590493e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.355389757901759e-4,0,0,0,0.281787114231549,0.005814240468521389,0,0.41362776881871405,0.21143653631889803,0.0865988011863901
LU14,102,LU14_102,2750,23747440.1452362,0.0020900259618590795,0,0,0,0,2.52207057631694e-4,0,8.521150249359131e-4,0,0,0,0.004912658680998899,0.0013973200699668599,0,0,0,0,0,0,0,0,0,0,0,2.76593844889249e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00560894590931331,0,0,0,0.169383458019413,0,0,0.23990358830594302,0.44996226949015605,0.135141738275156
LU14,105,LU14_105,2750,23747440.1452365,0.06310658681874859,0,0,0.006522344836771411,0,3.29832888740908e-4,0.00273722385646513,0.00641532603417047,0,0,0,0.00463218949082679,0.0016536700667393297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03582750752155791,0,0,0,0.166986853973542,0.037143468739891806,0,0.3486718901577,0.300641783153818,0.11072849645321302
LU14,110,LU14_110,2750,23747440.1452353,0,0,0,0.00770346732459132,0,0,0,0.010221553643427597,0,0,0,0.008459521261871328,0.00410791788018389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030636495920769503,0.0108553869115594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117055180105756,0,0,0,0.24329398586228407,0.0407839839099754,0,0.381525733166919,0.143054065499856,0.07428705145510912
LU14,114,LU14_114,2750,23747440.1452349,0.0356933166669506,0,0,0.0028406643792274803,0,0,0.0029850509754550097,0.004870891609762791,0,0,0,0.004813804264574221,0.0022165328599254093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.577833518297902e-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018107809352440298,0,0.009496922511748792,0,0.255253823769375,0.018050522317954006,0,0.43326394878839597,0.15163278310103104,0.11419419015883302
LU14,115,LU14_115,2750,23747440.1452366,0,0,0,0,0,0,0,0.00231628027446588,0,0,0,0.00706503987750883,9.126122599655921e-4,0,0,0,0,0,0,0,0,0,0,0,1.03945269002243e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499455184475692,0,0,0,0.4185765484798691,0.011842447987012198,0,0.42248125414385806,0.10716365674860603,0.0349415407957334
LU14,120,LU14_120,2750,23747440.145235498,0.022373511571427203,0,0,5.137337235988361e-4,0,0,0,0.006123367201904451,0,0,0,0.00614942992662389,0.0027647206209555006,0,0,0,0,0,0,0,0,0,0,0,6.590795924280544e-5,0,0,0.0025670828793930905,0.00683141258787056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344254427387319,0,0.0037785555743895913,0,0.279278269561238,0.015529118383744198,0,0.3560719319794431,0.23460059446132303,0.0763160873006236
LU14,121,LU14_121,2750,23747440.1452352,0,0,0,0.00742872058042864,0,0,0,0.010312661285681196,0.0017892288549331,0,0,0.008663535095022322,0.00409100519393472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008304632384848772,0,0,0,0,0,0,0,0,6.744510425176159e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08961623509771749,0,0.021560220854667005,0,0.387080016526352,0.026168463754318805,0,0.2864701043318211,0.14193171272090002,0.04717324671436341
LU14,131,LU14_131,2750,23747440.1452351,0.008843059799937113,0,0,0,0,0.0011283966222467598,0,0.005329278996696999,0,0,0,0.004777635566787558,0.0024961145487164393,0,0,0,0,0,0,0,0,0,0,0,0,5.727218441663124e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037622554252146304,0,0,0,0.35368130052687896,0.017195452485350104,0,0.4479204742528131,0.12885292962925998,0.04858758768039641
LU14,135,LU14_135,2750,23747440.1452349,0,0,0,0,0,0,0,0.0026677300074561,0,0,0,0.00663589352804222,0.0030642153155445405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053463283820832194,0,0.021875870662813504,0,0.624507897784807,0,0,0.137820062854884,0.13290845964466302,0.0294244252318586
